run_id,avg_words_per_sentence,bullet_points_per_utterance,headings_per_utterance,sentence_complexity,lexical_diversity,formality_score,punctuation_density,output_structure_consistency,is_gemini,is_claude,is_gpt,is_llama,is_qwen,is_deepseek,is_mistral
2217,26.34375,10.6,0.0,22.79775622466705,0.5372262773722628,0.0011862396204033216,0.019194836079497197,0.8,0,1,0,0,0,0,0
2218,11.258064516129032,0.0,0.0,11.042118940529736,0.4050632911392405,-0.01867816091954023,0.03550295857988166,0.0,1,0,0,0,0,0,0
2219,22.0,13.4,0.0,18.519023041474657,0.5476190476190477,-0.006493506493506494,0.03839824465167307,0.8,0,1,0,0,0,0,0
2220,13.090909090909092,0.6,0.0,10.23528971028971,0.3865652724968314,-0.020854021847070508,0.041834521227145954,0.2,1,0,0,0,0,0,0
2221,45.4,16.4,0.0,25.172720912547536,0.49004424778761063,-0.007048458149779736,0.03335860500379075,0.8,0,1,0,0,0,0,0
2222,13.621212121212121,0.6,0.0,10.502805037424263,0.38836265223274696,-0.020156774916013438,0.03130001778410101,0.2,1,0,0,0,0,0,0
2223,19.82608695652174,12.2,0.0,18.810982269503544,0.5227272727272727,-0.015384615384615385,0.025329580802844025,0.8,0,1,0,0,0,0,0
2224,12.407894736842104,0.6,0.0,10.158621794871795,0.39438502673796794,-0.016985138004246284,0.03983402489626556,0.2,1,0,0,0,0,0,0
2225,37.84,13.0,0.0,22.033000000000005,0.5238726790450928,-0.007399577167019027,0.033707865168539325,0.8,0,1,0,0,0,0,0
2226,11.397260273972602,0.0,0.0,9.830476459804192,0.3827534039334342,-0.01927710843373494,0.04131455399061033,0.0,1,0,0,0,0,0,0
2227,27.685714285714287,19.6,0.0,20.90550371872887,0.5770308123249299,-0.0020639834881320948,0.03947551959827033,0.8,0,1,0,0,0,0,0
2228,13.070175438596491,0.0,0.0,10.6189837398374,0.43993506493506496,-0.024226110363391656,0.030914826498422712,0.2,1,0,0,0,0,0,0
2229,19.261904761904763,10.8,0.0,17.707503030303034,0.526984126984127,-0.0012422360248447205,0.02628393567352585,0.8,0,1,0,0,0,0,0
2230,11.253731343283581,2.6,0.0,9.713776243888411,0.3993231810490694,-0.006702412868632708,0.04569163363238055,0.8,1,0,0,0,0,0,0
2231,42.63157894736842,23.6,0.0,29.358363702623908,0.604982206405694,-0.007407407407407408,0.04604051565377532,0.8,0,1,0,0,0,0,0
2232,12.843137254901961,0.8,0.0,11.275572586328405,0.47534516765285995,-0.029185867895545316,0.041411764705882356,0.2,1,0,0,0,0,0,0
2233,25.571428571428573,10.6,0.0,18.66427404988124,0.5159500693481276,-0.004469273743016759,0.03245403677058353,0.8,0,1,0,0,0,0,0
2234,12.333333333333334,0.8,0.0,10.633952810887745,0.42569659442724456,-0.025830258302583026,0.03785011355034065,0.4,1,0,0,0,0,0,0
2235,23.34285714285714,15.4,0.0,20.021575799903967,0.565359477124183,-0.01346389228886169,0.02782378270950646,0.8,0,1,0,0,0,0,0
2236,14.11320754716981,1.2,0.0,10.095166214382633,0.4371859296482412,-0.022757697456492636,0.03799328295549958,0.6,1,0,0,0,0,0,0
2237,20.0,12.0,0.0,17.47786986335159,0.5378151260504201,-0.013157894736842105,0.024367208160181338,0.8,0,1,0,0,0,0,0
2238,13.882352941176471,0.0,0.0,10.522348848242057,0.41374837872892345,-0.029692470837751856,0.03227450314251741,0.0,1,0,0,0,0,0,0
2239,23.89189189189189,11.0,0.0,18.88970443349754,0.5021097046413502,-0.0022650056625141564,0.02554445718028492,0.8,0,1,0,0,0,0,0
2240,11.474358974358974,0.4,0.0,9.387366295122202,0.40807799442896936,-0.02237136465324385,0.03897254207263064,0.2,1,0,0,0,0,0,0
2241,32.29032258064516,14.0,0.0,21.4891046386192,0.49936948297604034,-0.01001001001001001,0.03332375754093651,0.8,0,1,0,0,0,0,0
2242,13.0,0.0,0.0,10.897028673835127,0.41358024691358025,-0.01797175866495507,0.03069914834620717,0.2,1,0,0,0,0,0,0
2243,19.675,10.8,0.0,18.49732284956423,0.5405844155844156,-0.0012738853503184713,0.026797030599311968,0.8,0,1,0,0,0,0,0
2244,13.277777777777779,1.4,0.0,10.575708445934392,0.41161290322580646,-0.013626834381551363,0.03972852176791922,0.4,1,0,0,0,0,0,0
2245,22.170731707317074,12.6,0.0,18.719205558379937,0.5406162464985994,-0.006607929515418502,0.034108527131782945,0.8,0,1,0,0,0,0,0
2246,11.867647058823529,1.8,0.0,10.115591954022992,0.4117647058823529,-0.022613065326633167,0.039837555598530264,0.6,1,0,0,0,0,0,0
2247,28.033333333333335,15.0,0.0,19.78265029788771,0.5709779179810726,-0.015476190476190477,0.0381173351010938,0.8,0,1,0,0,0,0,0
2248,15.432835820895523,0.6,0.0,12.117892473118278,0.3983152827918171,-0.018446601941747572,0.038925199709513435,0.2,1,0,0,0,0,0,0
2249,23.352941176470587,22.0,0.0,29.35721041055719,0.5813528336380256,-0.005037783375314861,0.045015005001667226,0.8,0,1,0,0,0,0,0
2250,12.096774193548388,0.4,0.0,9.554740695546062,0.4218487394957983,-0.022696929238985315,0.03931875525651808,0.2,1,0,0,0,0,0,0
2251,23.973684210526315,14.6,0.0,18.656578296703298,0.5702005730659025,-0.010976948408342482,0.036605912084545875,0.8,0,1,0,0,0,0,0
2252,12.746268656716419,0.0,0.0,11.378342507266996,0.40145985401459855,-0.026963657678780773,0.03846829439662744,0.0,1,0,0,0,0,0,0
2253,33.77777777777778,22.2,0.0,21.777620689655176,0.5449101796407185,-0.012074643249176729,0.0374251497005988,0.8,0,1,0,0,0,0,0
2254,13.06060606060606,0.0,0.0,11.069986335503575,0.4002911208151383,-0.03484320557491289,0.038672081935369945,0.0,1,0,0,0,0,0,0
2255,28.625,20.2,0.0,21.547522741696636,0.5398230088495575,-0.009825327510917031,0.039120165338057275,0.8,0,1,0,0,0,0,0
2256,12.958333333333334,0.6,0.0,10.113888385703337,0.3948439620081411,-0.02145922746781116,0.040579222091261156,0.2,1,0,0,0,0,0,0
2257,34.25,12.8,0.0,21.84237136465325,0.5006485084306096,-0.006256517205422315,0.03137196037226058,0.8,0,1,0,0,0,0,0
2258,13.709677419354838,2.0,0.0,10.475828554360813,0.4050073637702504,-0.01884570082449941,0.03780988050650972,0.6,1,0,0,0,0,0,0
2259,20.853658536585368,14.2,0.0,19.037951344430216,0.5496894409937888,-0.005861664712778429,0.03908637606562651,0.8,0,1,0,0,0,0,0
2260,12.320512820512821,1.2,0.0,9.919555969792565,0.38701298701298703,-0.0125,0.03988134475939354,0.4,1,0,0,0,0,0,0
2261,41.392857142857146,16.4,0.0,24.576269144981413,0.4624463519313305,-0.008628127696289905,0.03239329268292683,0.8,0,1,0,0,0,0,0
2262,14.082191780821917,1.2,0.0,10.319149202522258,0.4007220216606498,-0.01762977473065622,0.03639461050023231,0.4,1,0,0,0,0,0,0
2263,32.523809523809526,22.2,0.0,21.771203312051075,0.4692737430167598,-0.00805860805860806,0.03319166160696215,0.8,0,1,0,0,0,0,0
2264,14.056338028169014,1.8,0.0,11.821513238289207,0.4104750304506699,-0.012036108324974924,0.033172403052484034,0.4,1,0,0,0,0,0,0
2265,28.133333333333333,12.0,0.0,21.445489655172413,0.5140740740740741,-0.004739336492890996,0.03064113238967527,0.8,0,1,0,0,0,0,0
2266,12.447761194029852,0.0,0.0,10.979291530242978,0.417910447761194,-0.036057692307692304,0.03712465878070974,0.2,1,0,0,0,0,0,0
2267,30.107142857142858,19.6,0.0,21.33282598274209,0.5256410256410257,-0.013048635824436536,0.037336350412154516,0.8,0,1,0,0,0,0,0
2268,11.765625,0.0,0.0,9.510307205834838,0.3886986301369863,-0.030666666666666665,0.04248704663212435,0.0,1,0,0,0,0,0,0
2269,31.4375,14.8,0.0,19.79862790617096,0.4981179422835634,-0.006958250497017893,0.0316657027183343,0.8,0,1,0,0,0,0,0
2270,14.265625,1.2,0.0,11.305192137320045,0.40027510316368636,-0.01644736842105263,0.03674496644295302,0.4,1,0,0,0,0,0,0
2271,20.775,14.6,0.0,20.08075610172384,0.5732484076433121,-0.00963855421686747,0.02720976253298153,0.8,0,1,0,0,0,0,0
2272,13.979591836734693,0.0,0.0,9.604597839135657,0.41834862385321103,-0.024890190336749635,0.037692484486324986,0.0,1,0,0,0,0,0,0
2273,18.224489795918366,13.0,0.0,15.530121951219513,0.521551724137931,-0.004484304932735426,0.03480278422273782,0.8,0,1,0,0,0,0,0
2274,12.447761194029852,0.0,0.0,10.979291530242978,0.417910447761194,-0.036057692307692304,0.03712465878070974,0.2,1,0,0,0,0,0,0
2275,28.448275862068964,19.2,0.0,20.7699642367235,0.5238879736408567,-0.014545454545454545,0.03782072642452516,0.8,0,1,0,0,0,0,0
2276,13.019607843137255,0.8,0.0,10.588040712468196,0.44696969696969696,-0.03167420814479638,0.03681267474370923,0.4,1,0,0,0,0,0,0
2277,29.40740740740741,12.8,0.0,22.730839160839164,0.592,-0.006297229219143577,0.025143055314721694,0.8,0,1,0,0,0,0,0
2278,16.59090909090909,0.6,0.0,12.135670783230424,0.3630252100840336,-0.016483516483516484,0.035829601083220496,0.2,1,0,0,0,0,0,0
2279,22.333333333333332,24.0,0.2,27.48921753681393,0.6115702479338843,-0.010332950631458095,0.04374905058483974,0.8,0,1,0,0,0,0,0
2280,12.787878787878787,1.2,0.0,10.864137931034485,0.4309063893016345,-0.0178359096313912,0.03715114171801377,0.6,1,0,0,0,0,0,0
2281,22.307692307692307,13.2,0.0,19.013659438868952,0.5377777777777778,-0.014959723820483314,0.03600446072964792,0.8,0,1,0,0,0,0,0
2282,11.953125,1.8,0.0,9.752692223439215,0.4084967320261438,-0.013192612137203167,0.040887610437641254,0.6,1,0,0,0,0,0,0
2283,30.73076923076923,24.2,0.2,23.77620854035182,0.5985533453887885,-0.007509386733416771,0.04033379694019471,0.8,0,1,0,0,0,0,0
2284,14.642857142857142,0.0,0.0,10.790071803369234,0.3801452784503632,-0.0166015625,0.035666117188670764,0.0,1,0,0,0,0,0,0
2285,19.963636363636365,15.6,0.0,20.976762536873157,0.49883720930232556,-0.004557885141294439,0.02507244550837848,0.8,0,1,0,0,0,0,0
2286,13.632352941176471,2.0,0.0,11.289857663972537,0.42047026279391425,-0.018599562363238512,0.047437385967822196,0.8,1,0,0,0,0,0,0
2287,17.795454545454547,15.4,0.2,17.222707791403447,0.5825771324863884,-0.0038510911424903724,0.03633518776077886,0.8,0,1,0,0,0,0,0
2288,14.26388888888889,1.8,0.0,11.612222222222226,0.40024183796856105,-0.02048780487804878,0.033564118001204096,0.6,1,0,0,0,0,0,0
2289,17.630434782608695,13.2,0.0,16.1172256097561,0.5594059405940595,-0.011111111111111112,0.03338549817423057,0.8,0,1,0,0,0,0,0
2290,12.958333333333334,0.6,0.0,10.113888385703337,0.3948439620081411,-0.02145922746781116,0.040579222091261156,0.2,1,0,0,0,0,0,0
2291,32.54838709677419,15.2,0.0,22.918926473740623,0.4906832298136646,-0.008919722497522299,0.031718816973853405,0.8,0,1,0,0,0,0,0
2292,12.696969696969697,4.0,0.0,10.277995121335746,0.3956723338485317,-0.006045949214026602,0.05026555386949924,0.8,1,0,0,0,0,0,0
2293,29.967741935483872,24.8,0.0,23.96687336282046,0.5981308411214953,-0.0032292787944025836,0.043342776203966,0.8,0,1,0,0,0,0,0
2294,13.148148148148149,0.0,0.0,10.359104273504276,0.4329896907216495,-0.02538787023977433,0.0311873468478503,0.2,1,0,0,0,0,0,0
2295,14.678571428571429,8.4,0.0,13.92758589647412,0.5501567398119123,-0.0012224938875305623,0.030480241006556795,0.8,0,1,0,0,0,0,0
2296,11.675324675324676,0.4,0.0,9.65796412556054,0.39805825242718446,-0.01670378619153675,0.03895646042658205,0.2,1,0,0,0,0,0,0
2297,35.111111111111114,14.0,0.0,21.666223091976523,0.5212620027434842,-0.009503695881731784,0.03548481308411215,0.8,0,1,0,0,0,0,0
2298,12.238805970149254,0.0,0.0,10.285211494995156,0.40428790199081166,-0.028083028083028084,0.039122137404580155,0.0,1,0,0,0,0,0,0
2299,31.161290322580644,14.0,0.2,20.196169122357464,0.5261044176706827,-0.014507772020725389,0.034082340521791585,0.8,0,1,0,0,0,0,0
2300,15.755102040816327,1.2,0.0,13.08416824794434,0.3684210526315789,-0.01948051948051948,0.036898958034604724,0.4,1,0,0,0,0,0,0
2301,29.636363636363637,24.4,0.0,24.947748538011698,0.5320056899004267,-0.007157464212678937,0.041069191145760825,0.8,0,1,0,0,0,0,0
2302,12.46551724137931,0.8,0.0,10.257983193277312,0.4165202108963093,-0.02631578947368421,0.03895828922295151,0.4,1,0,0,0,0,0,0
2303,19.181818181818183,15.8,0.0,17.32407468243539,0.5351014040561622,-0.010676156583629894,0.02553404539385848,0.8,0,1,0,0,0,0,0
2304,11.85,0.6,0.0,9.8006546230441,0.41889483065953653,-0.023977433004231313,0.04161073825503356,0.2,1,0,0,0,0,0,0
2305,25.6,11.8,0.0,17.89081032412965,0.5148936170212766,-0.01005586592178771,0.031561996779388084,0.8,0,1,0,0,0,0,0
2306,12.32,0.6,0.0,10.420348111658459,0.45625,-0.03257328990228013,0.0407698151430742,0.2,1,0,0,0,0,0,0
2307,23.914285714285715,10.8,0.0,17.893333058328526,0.533532041728763,-0.010752688172043012,0.03155172413793104,0.8,0,1,0,0,0,0,0
2308,11.67741935483871,0.6,0.0,10.148151260504203,0.42077464788732394,-0.027777777777777776,0.041497326203208555,0.2,1,0,0,0,0,0,0
2309,33.03846153846154,20.2,0.0,22.472647619047624,0.602803738317757,-0.005820721769499418,0.03618895116092874,0.8,0,1,0,0,0,0,0
2310,11.907407407407407,0.4,0.0,10.760303627760255,0.4763779527559055,-0.0187207488299532,0.03507086235887581,0.2,1,0,0,0,0,0,0
2311,15.816326530612244,8.8,0.0,16.834978444052513,0.5893155258764607,0.0,0.02974107767669699,0.8,0,1,0,0,0,0,0
2312,12.256756756756756,0.0,0.0,11.030647316617575,0.3975069252077562,-0.02207505518763797,0.04039392421966283,0.0,1,0,0,0,0,0,0
2313,29.5,17.8,0.0,22.17894206549119,0.5522388059701493,-0.0022598870056497176,0.03380369049465033,0.8,0,1,0,0,0,0,0
2314,12.983050847457626,0.0,0.0,10.129788359788364,0.41798107255520506,-0.02225130890052356,0.030112923462986198,0.2,1,0,0,0,0,0,0
2315,16.4468085106383,8.6,0.0,15.874848484848489,0.5196078431372549,-0.01164294954721863,0.026836695850780357,0.8,0,1,0,0,0,0,0
2316,13.966101694915254,0.6,0.0,10.535192156135555,0.43047337278106507,-0.025578562728380026,0.032007575757575756,0.2,1,0,0,0,0,0,0
2317,17.75,12.0,0.0,14.10685941293313,0.53125,-0.01647058823529412,0.04179254783484391,0.8,0,1,0,0,0,0,0
2318,13.093023255813954,0.0,0.0,9.913145379840898,0.46846846846846846,-0.033807829181494664,0.03847210772190162,0.0,1,0,0,0,0,0,0
2319,20.902439024390244,10.4,0.0,15.1729662077597,0.5189681335356601,-0.0152046783625731,0.035988401842060376,0.8,0,1,0,0,0,0,0
2320,14.63768115942029,1.0,0.0,10.920278872622621,0.41183574879227053,-0.023833167825223437,0.03483511379470506,0.4,1,0,0,0,0,0,0
2321,18.304347826086957,10.2,0.0,14.708875722115241,0.5443037974683544,-0.013126491646778043,0.04170198338701475,0.8,0,1,0,0,0,0,0
2322,13.861538461538462,0.0,0.0,10.930395973154365,0.3910690121786198,-0.00778642936596218,0.034172050323019384,0.0,1,0,0,0,0,0,0
2323,25.61764705882353,16.0,0.0,19.26138361131255,0.5500770416024653,-0.008045977011494253,0.03640323584318606,0.8,0,1,0,0,0,0,0
2324,14.75,0.4,0.0,10.623963871847312,0.42962962962962964,-0.024242424242424242,0.0297847809377402,0.2,1,0,0,0,0,0,0
2325,19.414634146341463,12.6,0.0,17.200171088879227,0.558974358974359,-0.008816120906801008,0.03253012048192771,0.8,0,1,0,0,0,0,0
2326,12.55,0.8,0.0,11.563756733985244,0.43760399334442596,-0.02663115845539281,0.03375024816358944,0.4,1,0,0,0,0,0,0
2327,24.40625,12.0,0.0,22.446944444444444,0.5687919463087249,-0.03205128205128205,0.03734510269903242,0.8,0,1,0,0,0,0,0
2328,12.423728813559322,0.4,0.0,10.55268033240997,0.45699831365935917,-0.019178082191780823,0.033559898045879354,0.2,1,0,0,0,0,0,0
2329,19.435897435897434,11.4,0.0,17.571771447834156,0.5561497326203209,-0.01453104359313078,0.04440465532676813,0.8,0,1,0,0,0,0,0
2330,14.24561403508772,0.0,0.0,11.61216537118396,0.44036697247706424,-0.027160493827160494,0.032491645005569995,0.0,1,0,0,0,0,0,0
2331,32.16,15.0,0.0,22.989174995100928,0.5313001605136437,-0.014925373134328358,0.037482566248256625,0.8,0,1,0,0,0,0,0
2332,14.756410256410257,1.6,0.0,10.637110132158593,0.402555910543131,-0.024411508282476024,0.03534246575342466,0.2,1,0,0,0,0,0,0
2333,16.979591836734695,10.0,0.0,13.545584677419356,0.5134281200631912,-0.016908212560386472,0.039246744104188665,0.8,0,1,0,0,0,0,0
2334,11.7625,0.6,0.0,9.717467615985306,0.40272108843537413,-0.019148936170212766,0.04167358459239581,0.2,1,0,0,0,0,0,0
2335,37.73076923076923,14.2,0.0,21.86695269526953,0.5064766839378239,-0.010193679918450561,0.03512639623750735,0.8,0,1,0,0,0,0,0
2336,13.148148148148149,0.0,0.0,10.359104273504276,0.4329896907216495,-0.02538787023977433,0.0311873468478503,0.2,1,0,0,0,0,0,0
2337,15.69811320754717,9.4,0.0,14.798947368421054,0.5643410852713179,-0.0048250904704463205,0.029897444811402746,0.8,0,1,0,0,0,0,0
2338,14.224489795918368,0.8,0.0,11.13936666459897,0.4368029739776952,-0.03890489913544669,0.04220424229171223,0.4,1,0,0,0,0,0,0
2339,20.692307692307693,13.0,0.0,18.70534320376726,0.5421303656597775,-0.0024783147459727386,0.023115404519579094,0.8,0,1,0,0,0,0,0
2340,12.854545454545455,1.4,0.0,11.083219424460435,0.4265232974910394,-0.031161473087818695,0.0369895231986316,0.6,1,0,0,0,0,0,0
2341,18.142857142857142,12.4,0.0,18.148451359084408,0.5476603119584056,-0.005249343832020997,0.02808888888888889,0.8,0,1,0,0,0,0,0
2342,11.10958904109589,1.2,0.0,9.717504098360656,0.41849529780564265,-0.023514851485148515,0.04288164665523156,0.4,1,0,0,0,0,0,0
2343,33.25925925925926,17.0,0.0,21.306346863468637,0.559593023255814,-0.0066815144766146995,0.032713178294573646,0.8,0,1,0,0,0,0,0
2344,14.755102040816327,0.0,0.0,10.885913467253062,0.42479338842975206,-0.012465373961218837,0.029621621621621623,0.0,1,0,0,0,0,0,0
2345,23.21875,11.2,0.0,19.035282838929884,0.5699115044247788,-0.009421265141318977,0.03977695167286245,0.8,0,1,0,0,0,0,0
2346,14.89655172413793,1.0,0.0,11.622300653594774,0.4468390804597701,-0.024361948955916472,0.03177196804647785,0.4,1,0,0,0,0,0,0
2347,24.25,11.0,0.0,21.63254017342793,0.5307443365695793,0.001288659793814433,0.02514265335235378,0.8,0,1,0,0,0,0,0
2348,11.666666666666666,0.0,0.0,11.208913557906463,0.38524590163934425,-0.025358324145534728,0.038226046665563465,0.0,1,0,0,0,0,0,0
2349,38.0,27.4,0.0,25.582721382289417,0.5254452926208651,-0.002819548872180451,0.0362309724493647,0.8,0,1,0,0,0,0,0
2350,13.321428571428571,1.0,0.0,10.063116416377873,0.3871527777777778,-0.026954177897574125,0.04351482026487282,0.4,1,0,0,0,0,0,0
2351,25.685714285714287,10.6,0.0,18.75076954518431,0.5513361462728551,-0.005574136008918618,0.031086439333862015,0.8,0,1,0,0,0,0,0
2352,12.916666666666666,0.0,0.0,10.30259894867038,0.3654066437571592,-0.02123730378578024,0.03671050729874259,0.0,1,0,0,0,0,0,0
2353,27.153846153846153,18.0,0.0,18.65142559833507,0.5044359949302915,-0.006628787878787879,0.03729852138004529,0.8,0,1,0,0,0,0,0
2354,11.954545454545455,1.6,0.0,10.22824629140419,0.46869983948635635,-0.025412960609911054,0.0423728813559322,0.4,1,0,0,0,0,0,0
2355,22.195121951219512,10.0,0.0,17.5069305740988,0.5164835164835165,-0.0044004400440044,0.03444462000316006,0.8,0,1,0,0,0,0,0
2356,11.88888888888889,0.0,0.0,10.388976833976834,0.45289256198347105,-0.013404825737265416,0.03531132469703301,0.0,1,0,0,0,0,0,0
2357,23.75,12.6,0.0,18.37095062298108,0.5404191616766467,-0.01053864168618267,0.03595317725752508,0.8,0,1,0,0,0,0,0
2358,13.688524590163935,0.0,0.0,10.989841269841268,0.42653352353780316,-0.01444043321299639,0.028501781361335084,0.0,1,0,0,0,0,0,0
2359,25.470588235294116,14.8,0.0,19.983188291139246,0.5795795795795796,-0.0023094688221709007,0.027206580196140463,0.8,0,1,0,0,0,0,0
2360,13.053571428571429,0.8,0.0,10.388892685704988,0.4165232358003442,-0.028767123287671233,0.03962065331928346,0.2,1,0,0,0,0,0,0
2361,31.344827586206897,17.2,0.0,21.562895377128957,0.5716417910447761,-0.014301430143014302,0.03921865536038764,0.8,0,1,0,0,0,0,0
2362,12.14516129032258,1.4,0.0,10.932717391304351,0.44648829431438125,-0.013386880856760375,0.03812256609961057,0.4,1,0,0,0,0,0,0
2363,23.08823529411765,12.4,0.0,18.58792241168312,0.589018302828619,-0.0012738853503184713,0.028421052631578948,0.8,0,1,0,0,0,0,0
2364,12.476923076923077,2.0,0.0,11.115332065029403,0.4231378763866878,-0.0225,0.043064876957494405,0.4,1,0,0,0,0,0,0
2365,31.333333333333332,15.8,0.0,23.886248885586927,0.5719298245614035,-0.006648936170212766,0.034881619374661124,0.8,0,1,0,0,0,0,0
2366,13.090909090909092,1.4,0.0,10.636223404255322,0.4418604651162791,-0.036312849162011177,0.040051679586563305,0.6,1,0,0,0,0,0,0
2367,22.714285714285715,14.0,0.0,19.81162193141657,0.5474209650582362,-0.006289308176100629,0.02920338690167617,0.8,0,1,0,0,0,0,0
2368,12.3,1.2,0.0,9.713957475994516,0.41396933560477,-0.024423337856173677,0.036149732620320854,0.4,1,0,0,0,0,0,0
2369,22.105263157894736,9.8,0.0,14.28771573604061,0.5107361963190185,-0.010739856801909307,0.03491092315997841,0.6,0,1,0,0,0,0,0
2370,13.483333333333333,0.6,0.0,10.386184210526316,0.4093655589123867,-0.01486988847583643,0.03440278314650174,0.2,1,0,0,0,0,0,0
2371,25.21212121212121,16.4,0.0,23.93670476190476,0.5359375,-0.007211538461538462,0.03288391976323578,0.8,0,1,0,0,0,0,0
2372,11.412698412698413,1.6,0.0,10.656700142247512,0.41421143847487,-0.022315202231520222,0.037739872068230276,0.6,1,0,0,0,0,0,0
2373,23.75,13.2,0.0,20.124769119769123,0.5618556701030928,-0.007894736842105263,0.0404990056047731,0.8,0,1,0,0,0,0,0
2374,12.053333333333333,0.4,0.0,9.534967702513967,0.39614855570839064,-0.012181616832779624,0.038542766631467794,0.2,1,0,0,0,0,0,0
2375,30.967741935483872,14.2,0.0,20.658474633596395,0.5080213903743316,-0.005208333333333333,0.03610583248063148,0.8,0,1,0,0,0,0,0
2376,12.46,0.6,0.0,10.125242571582927,0.4859437751004016,-0.03697749196141479,0.03699974830103197,0.2,1,0,0,0,0,0,0
2377,25.40625,13.0,0.0,18.987393876581596,0.5278219395866455,-0.01968019680196802,0.03474837384457378,0.8,0,1,0,0,0,0,0
2378,13.0,1.8,0.0,10.415034056708382,0.42574257425742573,-0.01954022988505747,0.0374001452432825,0.4,1,0,0,0,0,0,0
2379,31.0,11.4,0.0,21.330897163995072,0.5092724679029957,-0.0034562211981566822,0.03347005742411813,0.8,0,1,0,0,0,0,0
2380,13.640625,1.2,0.0,10.514562579821199,0.37089871611982883,-0.02981651376146789,0.039247025395134076,0.4,1,0,0,0,0,0,0
2381,43.3,19.4,0.0,25.12305526657998,0.5334394904458599,-0.019630484988452657,0.04271197205462052,0.8,0,1,0,0,0,0,0
2382,13.549295774647888,0.8,0.0,11.179869336143309,0.4128205128205128,-0.0125,0.03430830039525692,0.2,1,0,0,0,0,0,0
2383,28.551724137931036,16.4,0.0,19.734788171140945,0.5578778135048231,-0.004830917874396135,0.029993297587131366,0.8,0,1,0,0,0,0,0
2384,12.714285714285714,0.6,0.0,10.67726222015197,0.43783783783783786,-0.033946251768033946,0.03945338329292484,0.2,1,0,0,0,0,0,0
2385,22.72222222222222,10.8,0.0,18.458292322834648,0.5251572327044025,-0.015931372549019607,0.036264112213479305,0.8,0,1,0,0,0,0,0
2386,10.378787878787879,0.0,0.0,8.922569612590799,0.43283582089552236,-0.023668639053254437,0.04048394602140531,0.0,1,0,0,0,0,0,0
2387,27.733333333333334,14.8,0.0,20.131892097264437,0.5463258785942492,-0.004807692307692308,0.03549592391304348,0.8,0,1,0,0,0,0,0
2388,14.983333333333333,0.6,0.0,10.933197791068736,0.41379310344827586,-0.012304250559284116,0.02863708679512109,0.2,1,0,0,0,0,0,0
2389,26.38235294117647,11.6,0.0,18.850868263473057,0.5153203342618384,-0.006688963210702341,0.034274522604863716,0.8,0,1,0,0,0,0,0
2390,13.721311475409836,1.0,0.0,10.784848484848489,0.4289897510980966,-0.022754491017964073,0.03162055335968379,0.4,1,0,0,0,0,0,0
2391,21.83783783783784,11.0,0.0,17.4018090145149,0.5128205128205128,-0.011138613861386138,0.027073932662270046,0.8,0,1,0,0,0,0,0
2392,11.861538461538462,1.8,0.0,9.783454203918584,0.400990099009901,-0.006570302233902759,0.045078577336641855,0.6,1,0,0,0,0,0,0
2393,35.95652173913044,24.2,0.0,27.676999999999996,0.5460750853242321,-0.007255139056831923,0.03073209975864843,0.8,0,1,0,0,0,0,0
2394,8.03125,0.0,0.0,6.851200000000002,0.5380710659898477,-0.0311284046692607,0.04105960264900662,0.0,1,0,0,0,0,0,0
2395,12.985714285714286,4.6,2.4,9.085960264900663,0.3930131004366812,-0.004415011037527594,0.1447475902630289,0.8,0,0,0,0,0,1,0
2396,11.25609756097561,2.4,0.0,9.278584641255609,0.48776978417266187,-0.019672131147540985,0.05100246218782976,0.6,1,0,0,0,0,0,0
2397,10.273333333333333,6.2,0.0,8.392327498300478,0.4806201550387597,0.007863695937090432,0.07394150132951524,0.8,0,0,0,0,0,1,0
2398,14.783333333333333,6.6,0.0,13.401523189896434,0.32996389891696754,-0.00395703787450537,0.04192533378688664,0.6,1,0,0,0,0,0,0
2399,11.941747572815533,1.8,2.4,10.249143268045476,0.4474327628361858,0.007358953393295176,0.06786186981109373,1.0,0,0,0,0,0,1,0
2400,8.942028985507246,3.6,0.4,8.992491638795986,0.4594298245614035,0.009787928221859706,0.05742821473158552,0.6,1,0,0,0,0,0,0
2401,9.67741935483871,5.8,0.8,8.83865751334859,0.6267190569744597,0.013636363636363636,0.09805809661370567,0.8,0,0,0,0,0,1,0
2402,9.675324675324676,2.0,0.0,7.428281683425798,0.46631205673758863,-0.014884979702300407,0.05037611123774789,0.4,1,0,0,0,0,0,0
2403,10.639455782312925,3.0,1.2,6.87221818181818,0.3945233265720081,-0.005813953488372093,0.08619129035502364,0.8,0,0,0,0,0,1,0
2404,8.173076923076923,0.4,0.0,6.769616138974502,0.5582191780821918,-0.052132701421800945,0.0673040152963671,0.2,1,0,0,0,0,0,0
2405,9.032967032967033,6.0,0.0,8.16079992138365,0.5920502092050209,-0.004968944099378882,0.0961649643476585,1.0,0,0,0,0,0,1,0
2406,8.387096774193548,0.8,0.0,6.9067647058823525,0.5356200527704486,-0.021235521235521235,0.05953865336658354,0.2,1,0,0,0,0,0,0
2407,9.196078431372548,1.8,0.6,8.539393939393939,0.6418439716312057,0.004366812227074236,0.09164507772020726,0.6,0,0,0,0,0,1,0
2408,8.464566929133857,1.4,0.0,5.603815513626834,0.4255874673629243,-0.02054154995331466,0.07519260400616333,0.4,1,0,0,0,0,0,0
